Price,Close,High,Low,Open,Volume
Ticker,ANET,ANET,ANET,ANET,ANET
Date,,,,,
2025-01-02,111.79000091552734,114.1500015258789,109.80000305175781,111.31999969482422,4687300
2025-01-03,115.19999694824219,115.4800033569336,112.19999694824219,112.4800033569336,5051100
2025-01-06,118.9800033569336,119.52999877929688,117.16999816894531,117.69999694824219,10098200
2025-01-07,115.29000091552734,120.27999877929688,114.62000274658203,119.69000244140625,6768700
2025-01-08,115.51000213623047,116.2699966430664,113.44999694824219,115.1500015258789,5374300
2025-01-10,114.33999633789062,116.08000183105469,112.6500015258789,115.25,5374900
2025-01-13,112.63999938964844,113.05999755859375,109.09200286865234,110.11000061035156,5380300
2025-01-14,114.91000366210938,115.19999694824219,112.77999877929688,114.61000061035156,6419500
2025-01-15,116.0999984741211,117.25,115.06999969482422,116.47000122070312,7187900
2025-01-16,118.12999725341797,119.88999938964844,116.37999725341797,117.31999969482422,6224700
2025-01-17,119.94999694824219,120.9800033569336,118.69000244140625,119.9000015258789,5812900
2025-01-21,121.5,121.91999816894531,119.5,121.55999755859375,6366600
2025-01-22,129.82000732421875,131.1790008544922,125.19999694824219,126.18000030517578,9751400
2025-01-23,129.1199951171875,129.25999450683594,126.72000122070312,128.33999633789062,5866800
2025-01-24,129.1699981689453,133.5749969482422,128.39999389648438,133.30999755859375,7969100
2025-01-27,100.30000305175781,112.2699966430664,97.68000030517578,109.62000274658203,33282600
2025-01-28,106.54000091552734,106.69999694824219,99.68000030517578,105.0199966430664,20683600
2025-01-29,107.83999633789062,110.44999694824219,106.62000274658203,107.37999725341797,13131700
2025-01-30,113.86000061035156,116.98999786376953,112.3499984741211,114.7699966430664,12583800
2025-01-31,115.2300033569336,118.33999633789062,113.31099700927734,115.4000015258789,10358900
2025-02-03,111.5,113.69999694824219,108.80000305175781,109.66999816894531,10210900
2025-02-04,112.31999969482422,113.0999984741211,109.04000091552734,113.0,6112800
2025-02-05,115.48999786376953,115.88999938964844,112.93000030517578,114.7249984741211,6427400
